0.37113402061855627, 4.743083003952506
0.7628865979381443, 169.1699604743083
0.9690721649484528, 398.41897233201587
1.1752577319587623, 301.9762845849803
1.3608247422680408, 232.41106719367593
1.5463917525773194, 194.46640316205537
1.7525773195876289, 186.56126482213443
1.9587628865979374, 113.83399209486174
2.164948453608247, 80.63241106719374
2.3505154639175254, 47.430830039525745
2.556701030927835, 36.363636363636374
2.7628865979381443, 39.52569169960486
2.9690721649484537, 26.877470355731248
3.1546391752577323, 17.39130434782612
3.340206185567009, 26.877470355731248
3.5463917525773185, 20.553359683794497
3.731958762886597, 17.39130434782612
3.9381443298969074, 12.648221343873502
4.144329896907216, 4.743083003952506
4.3298969072164954, 6.324110671936751
4.536082474226804, 7.905138339920995
4.742268041237114, 9.486166007905126
4.92783505154639, 6.324110671936751
5.319587628865978, 9.486166007905126
5.525773195876289, 3.1620553359683754
5.731958762886597, 6.324110671936751
5.917525773195877, 4.743083003952506
6.123711340206185, 7.905138339920995
6.309278350515463, 6.324110671936751
6.556701030927835, 4.743083003952506
6.721649484536082, 4.743083003952506
6.92783505154639, 3.1620553359683754
7.11340206185567, 3.1620553359683754
7.319587628865978, 4.743083003952506
7.505154639175258, 1.5810276679842445
7.711340206185566, 3.1620553359683754
7.876288659793813, 3.1620553359683754
8.103092783505154, 1.5810276679842445
8.288659793814432, 4.743083003952506
8.432989690721648, 3.1620553359683754
8.639175257731958, 3.1620553359683754
